"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover in Lacs","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDIL","EQ","17-Apr-2014","         70.80","         71.20","         75.15","         71.20","         73.75","         73.90","         73.77","   23578114","      17393.66","      67139","    3576859","         15.17"
"HDIL","EQ","21-Apr-2014","         73.90","         74.35","         75.40","         73.10","         73.40","         73.60","         74.21","   11033705","       8187.80","      34847","    1163373","         10.54"
"HDIL","EQ","22-Apr-2014","         73.60","         74.25","         75.15","         70.15","         71.65","         71.60","         72.78","   12675225","       9224.85","      35590","    1825964","         14.41"
"HDIL","EQ","23-Apr-2014","         71.60","         71.75","         72.90","         71.20","         72.50","         72.35","         72.17","   14254171","      10287.48","      35410","    3024024","         21.22"
"HDIL","EQ","25-Apr-2014","         72.35","         72.60","         77.50","         71.95","         74.40","         74.25","         75.55","   29932868","      22612.98","      79285","    5407910","         18.07"
"HDIL","EQ","28-Apr-2014","         74.25","         74.60","         75.45","         72.00","         74.70","         74.60","         73.98","   14565596","      10775.91","      47355","    1060870","          7.28"
"HDIL","EQ","29-Apr-2014","         74.60","         74.90","         77.15","         72.85","         73.70","         73.80","         75.05","   18592345","      13953.33","      54248","    1352562","          7.27"
"HDIL","EQ","30-Apr-2014","         73.80","         74.30","         75.90","         67.40","         68.40","         68.50","         71.41","   20856500","      14894.13","      61727","    2910881","         13.96"
"HDIL","EQ","02-May-2014","         68.50","         69.50","         70.85","         65.70","         70.15","         70.15","         69.24","   24141940","      16716.89","      73967","    1521827","          6.30"
"HDIL","EQ","05-May-2014","         70.15","         70.50","         71.55","         68.35","         68.55","         69.15","         69.74","   17191439","      11988.47","      55966","    1705577","          9.92"
"HDIL","EQ","06-May-2014","         69.15","         69.60","         70.25","         67.85","         68.95","         68.70","         69.12","   11309864","       7816.96","      32432","     791380","          7.00"
"HDIL","EQ","07-May-2014","         68.70","         68.85","         69.25","         66.20","         66.65","         66.80","         68.11","   10935007","       7448.11","      32222","    1042865","          9.54"
"HDIL","EQ","08-May-2014","         66.80","         67.25","         67.70","         65.60","         65.90","         66.10","         66.44","    9618162","       6390.58","      27842","    1058153","         11.00"
"HDIL","EQ","09-May-2014","         66.10","         65.60","         79.10","         65.45","         77.65","         77.90","         73.33","   46788643","      34310.77","     134273","    5446181","         11.64"
"HDIL","EQ","12-May-2014","         77.90","         78.35","         82.00","         77.20","         78.40","         78.75","         79.67","   30672313","      24436.24","      98710","    2511330","          8.19"
"HDIL","EQ","13-May-2014","         78.75","         80.10","         82.40","         76.00","         78.75","         78.90","         79.45","   24845391","      19739.02","      81287","    2152737","          8.66"
"HDIL","EQ","14-May-2014","         78.90","         79.50","         84.00","         78.50","         82.35","         82.55","         82.14","   29544962","      24266.81","     100611","    2879756","          9.75"
"HDIL","EQ","15-May-2014","         82.55","         82.60","         84.40","         79.70","         80.75","         80.35","         81.68","   16334198","      13341.76","      56776","    2242793","         13.73"
"HDIL","EQ","16-May-2014","         80.35","         84.40","         87.90","         82.00","         84.15","         83.90","         85.15","   27961214","      23807.84","      94665","    4626022","         16.54"
"HDIL","EQ","19-May-2014","         83.90","         85.25","         88.80","         84.50","         88.20","         88.15","         87.08","   19979909","      17399.20","      71200","    2844830","         14.24"
"HDIL","EQ","20-May-2014","         88.15","         89.15","         99.45","         88.10","         93.90","         93.55","         94.01","   32162985","      30234.85","     110084","    3214770","         10.00"
"HDIL","EQ","21-May-2014","         93.55","         94.40","         94.75","         89.00","         93.05","         92.40","         91.50","   22491386","      20579.75","      87101","    2814008","         12.51"
"HDIL","EQ","22-May-2014","         92.40","         93.60","         99.40","         93.00","         96.60","         96.15","         97.20","   31231122","      30356.49","     106626","    5752467","         18.42"
"HDIL","EQ","23-May-2014","         96.15","         97.75","        103.20","         96.10","        101.65","        101.55","        100.02","   37034572","      37041.63","     139766","    4308277","         11.63"
"HDIL","EQ","26-May-2014","        101.55","        103.40","        103.50","         88.50","         91.50","         92.10","         96.83","   33471515","      32411.97","     109922","    7421034","         22.17"
"HDIL","EQ","27-May-2014","         92.10","         92.50","         93.95","         88.20","         91.30","         91.60","         91.19","   22679151","      20681.64","      80082","    1733435","          7.64"
"HDIL","EQ","28-May-2014","         91.60","         92.35","         96.65","         90.50","         95.25","         94.80","         94.27","   21167937","      19955.81","      87072","    2444228","         11.55"
"HDIL","EQ","29-May-2014","         94.80","         94.60","         95.50","         90.65","         92.05","         91.65","         92.77","   15156836","      14060.26","      57466","    3001142","         19.80"
"HDIL","EQ","30-May-2014","         91.65","         92.80","         96.20","         90.10","         90.70","         90.70","         92.95","   21839148","      20299.26","      77268","    2275266","         10.42"
"HDIL","EQ","02-Jun-2014","         90.70","         91.30","         95.35","         91.20","         94.90","         94.80","         93.84","   13720163","      12875.19","      50717","    2309316","         16.83"
"HDIL","EQ","03-Jun-2014","         94.80","         95.00","         98.50","         94.05","         98.10","         98.00","         96.41","   23076785","      22249.37","      93707","    2647755","         11.47"
"HDIL","EQ","04-Jun-2014","         98.00","         98.25","        101.40","         97.10","        100.65","        100.55","         99.41","   28523907","      28356.75","      99389","    3036579","         10.65"
"HDIL","EQ","05-Jun-2014","        100.55","        101.10","        104.25","         99.50","        102.90","        102.90","        102.42","   23901990","      24480.10","      98624","    4880565","         20.42"
"HDIL","EQ","06-Jun-2014","        102.90","        103.50","        107.90","        103.25","        106.55","        106.65","        106.18","   20271253","      21524.61","      78630","    3106803","         15.33"
"HDIL","EQ","09-Jun-2014","        106.65","        107.60","        113.80","        106.65","        111.50","        111.90","        109.70","   22391130","      24562.20","      89161","    2718302","         12.14"
"HDIL","EQ","10-Jun-2014","        111.90","        112.00","        112.35","        107.40","        109.00","        109.55","        109.85","   23235255","      25523.31","      77854","    4436020","         19.09"
"HDIL","EQ","11-Jun-2014","        109.55","        109.00","        110.50","         99.10","         99.55","        100.45","        104.04","   27152928","      28249.31","      95945","    5036987","         18.55"
"HDIL","EQ","12-Jun-2014","        100.45","        100.00","        100.40","         95.80","         96.95","         97.25","         98.01","   20631373","      20221.29","      73465","    2869549","         13.91"
"HDIL","EQ","13-Jun-2014","         97.25","         97.70","        100.75","         89.65","         89.95","         90.65","         95.06","   24053628","      22864.18","      77919","    3729859","         15.51"
"HDIL","EQ","16-Jun-2014","         90.65","         89.95","         92.30","         85.15","         90.80","         91.00","         89.93","   24256779","      21814.45","      88740","    3568095","         14.71"
"HDIL","EQ","17-Jun-2014","         91.00","         91.00","         95.65","         90.70","         95.55","         94.35","         92.81","   23059114","      21400.58","      73063","    5259224","         22.81"
"HDIL","EQ","18-Jun-2014","         94.35","         95.80","         99.30","         92.00","         92.80","         94.20","         96.03","   35203198","      33804.20","     114367","    4266340","         12.12"
"HDIL","EQ","19-Jun-2014","         94.20","         94.60","         96.45","         91.30","         91.70","         92.15","         93.92","   17383801","      16326.96","      69848","    1945120","         11.19"
"HDIL","EQ","20-Jun-2014","         92.15","         91.60","         93.35","         89.05","         89.55","         90.00","         91.60","   15423366","      14127.44","      64519","    3040586","         19.71"
"HDIL","EQ","23-Jun-2014","         90.00","         89.95","         91.15","         87.20","         88.60","         88.55","         89.07","   14736390","      13126.34","      56862","    1672309","         11.35"
"HDIL","EQ","24-Jun-2014","         88.55","         88.80","         93.70","         88.80","         92.85","         92.35","         91.79","   19566213","      17960.61","      67054","    2732029","         13.96"
"HDIL","EQ","25-Jun-2014","         92.35","         92.70","         95.25","         91.80","         94.60","         94.50","         93.49","   16566175","      15487.09","      61790","    2271349","         13.71"
"HDIL","EQ","26-Jun-2014","         94.50","         95.00","         95.35","         91.40","         91.80","         91.90","         93.03","   15389006","      14317.09","      57532","    3244330","         21.08"
"HDIL","EQ","27-Jun-2014","         91.90","         92.05","         97.60","         89.20","         97.55","         96.95","         93.58","   32330707","      30255.26","     110029","    6444548","         19.93"
"HDIL","EQ","30-Jun-2014","         96.95","         97.90","        101.30","         97.70","        100.70","        100.95","         99.99","   20555495","      20552.49","      75949","    2679082","         13.03"
"HDIL","EQ","01-Jul-2014","        100.95","        101.50","        104.80","        101.05","        102.45","        102.55","        103.22","   20803601","      21474.40","      72955","    2667112","         12.82"
"HDIL","EQ","02-Jul-2014","        102.55","        103.50","        103.80","        100.45","        100.75","        101.20","        102.40","   13541566","      13867.05","      50262","    2450160","         18.09"
"HDIL","EQ","03-Jul-2014","        101.20","        101.95","        103.65","        100.75","        102.90","        102.85","        102.29","   15982511","      16348.20","      50570","    3885900","         24.31"
"HDIL","EQ","04-Jul-2014","        102.85","        103.50","        105.15","        102.60","        103.20","        103.30","        103.72","   14941773","      15497.25","      52683","    1889607","         12.65"
"HDIL","EQ","07-Jul-2014","        103.30","        103.50","        104.40","         98.80","         99.30","         99.35","        101.01","   13583915","      13720.86","      50071","    3307633","         24.35"
"HDIL","EQ","08-Jul-2014","         99.35","        100.00","        102.95","         91.60","         92.25","         92.75","         98.44","   26126220","      25718.29","      83873","    2787818","         10.67"
"HDIL","EQ","09-Jul-2014","         92.75","         92.75","         94.45","         87.70","         89.85","         89.60","         91.58","   25791088","      23619.93","      92305","    2513365","          9.75"
"HDIL","EQ","10-Jul-2014","         89.60","         90.00","        102.70","         86.55","         93.50","         94.40","         94.27","   38768128","      36544.98","     153921","    2964547","          7.65"
"HDIL","EQ","11-Jul-2014","         94.40","         95.20","         98.50","         88.35","         89.25","         89.75","         93.61","   30847098","      28876.30","     115512","    3815392","         12.37"
"HDIL","EQ","14-Jul-2014","         89.75","         89.95","         93.20","         85.85","         91.40","         90.60","         90.81","   18157531","      16488.14","      75022","    1757735","          9.68"
"HDIL","EQ","15-Jul-2014","         90.60","         91.75","         93.60","         89.30","         93.35","         93.15","         92.01","   17077599","      15713.45","      62784","    1434886","          8.40"
"HDIL","EQ","16-Jul-2014","         93.15","         94.25","         96.60","         93.30","         96.35","         96.05","         95.03","   16299380","      15489.95","      60991","    2077728","         12.75"
"HDIL","EQ","17-Jul-2014","         96.05","         96.30","         98.90","         95.30","         98.00","         98.10","         96.99","   15711091","      15238.60","      57078","    2259769","         14.38"
"HDIL","EQ","18-Jul-2014","         98.10","         96.50","         98.35","         93.55","         98.10","         97.40","         96.10","   19448151","      18688.86","      65681","    2491692","         12.81"
"HDIL","EQ","21-Jul-2014","         97.40","         98.40","         99.25","         93.25","         93.40","         93.85","         95.87","   17872624","      17133.90","      65651","    3768193","         21.08"
"HDIL","EQ","22-Jul-2014","         93.85","         94.40","         95.20","         90.20","         91.75","         91.80","         92.71","   17277434","      16018.73","      62537","    2405009","         13.92"
"HDIL","EQ","23-Jul-2014","         91.80","         92.30","         93.25","         89.85","         92.65","         92.40","         91.81","   17041617","      15646.18","      58431","    1483541","          8.71"
"HDIL","EQ","24-Jul-2014","         92.40","         92.55","         93.90","         91.65","         92.75","         92.75","         92.87","   12185729","      11317.47","      44874","    1109494","          9.10"
"HDIL","EQ","25-Jul-2014","         92.75","         92.20","         93.40","         86.60","         88.15","         88.65","         89.58","   16294891","      14596.39","      53844","    2212586","         13.58"
"HDIL","EQ","28-Jul-2014","         88.65","         87.80","         88.20","         80.00","         86.20","         86.45","         86.73","   12486167","      10829.50","      46338","    1226534","          9.82"
"HDIL","EQ","30-Jul-2014","         86.45","         86.50","         92.10","         85.50","         92.05","         91.40","         88.89","   15202225","      13512.72","      53832","    3100107","         20.39"
"HDIL","EQ","31-Jul-2014","         91.40","         91.00","         94.90","         90.40","         93.55","         92.75","         92.71","   25829800","      23946.69","      94426","    3814447","         14.77"
"HDIL","EQ","01-Aug-2014","         92.75","         91.80","         94.85","         90.35","         90.70","         90.80","         92.57","   21430253","      19838.69","      68277","    2533406","         11.82"
"HDIL","EQ","04-Aug-2014","         90.80","         91.70","         92.80","         90.10","         91.90","         92.00","         91.47","   13574335","      12416.90","      47262","    1186878","          8.74"
"HDIL","EQ","05-Aug-2014","         92.00","         92.05","        100.70","         91.20","        100.05","         99.80","         95.77","   33946788","      32511.55","     110511","    5728309","         16.87"
"HDIL","EQ","06-Aug-2014","         99.80","         99.80","        101.40","         96.25","         96.50","         96.80","         98.94","   21348851","      21122.24","      89970","    2573925","         12.06"
"HDIL","EQ","07-Aug-2014","         96.80","         96.40","         99.90","         94.80","         97.50","         97.00","         97.48","   23882280","      23279.66","      85559","    1435497","          6.01"
"HDIL","EQ","08-Aug-2014","         97.00","         95.70","         96.10","         92.80","         93.80","         93.70","         94.38","   16341327","      15423.50","      66791","    1584494","          9.70"
"HDIL","EQ","11-Aug-2014","         93.70","         96.00","         96.75","         94.55","         95.25","         95.50","         95.80","   11967192","      11464.90","      47370","     996679","          8.33"
"HDIL","EQ","12-Aug-2014","         95.50","         95.90","         97.10","         94.65","         96.50","         96.30","         95.92","   11018239","      10568.80","      42411","    1014218","          9.20"
"HDIL","EQ","13-Aug-2014","         96.30","         95.70","         95.80","         89.55","         90.65","         91.15","         91.96","   22873750","      21034.87","      79990","    4119979","         18.01"
"HDIL","EQ","14-Aug-2014","         91.15","         91.15","         92.35","         88.50","         89.90","         90.25","         90.77","   18215328","      16534.41","      67757","    2149742","         11.80"
"HDIL","EQ","18-Aug-2014","         90.25","         89.30","         95.00","         88.90","         95.00","         94.55","         92.73","   14705514","      13635.83","      55127","    2221727","         15.11"
"HDIL","EQ","19-Aug-2014","         94.55","         95.45","         99.70","         95.15","         98.70","         99.15","         97.24","   21770790","      21169.83","      75087","    3583228","         16.46"
"HDIL","EQ","20-Aug-2014","         99.15","         99.95","         99.95","         96.55","         97.15","         97.85","         97.95","   14031899","      13744.57","      50935","    1409240","         10.04"
"HDIL","EQ","21-Aug-2014","         97.85","         98.00","         99.50","         94.70","         95.05","         95.05","         96.97","   16582086","      16080.18","      64079","    2010616","         12.13"
"HDIL","EQ","22-Aug-2014","         95.05","         95.00","         95.65","         92.25","         93.35","         93.45","         93.52","   11663733","      10907.55","      45541","    1147940","          9.84"
"HDIL","EQ","25-Aug-2014","         93.45","         93.50","         94.70","         89.75","         90.90","         90.55","         92.70","   11728836","      10872.95","      39685","    1410289","         12.02"
"HDIL","EQ","26-Aug-2014","         90.55","         90.80","         93.80","         88.80","         93.70","         92.60","         91.17","   15340688","      13986.23","      57006","    2045343","         13.33"
"HDIL","EQ","27-Aug-2014","         92.60","         94.05","         94.80","         90.60","         92.20","         92.20","         92.64","   14339106","      13283.56","      54574","    2833962","         19.76"
"HDIL","EQ","28-Aug-2014","         92.20","         92.20","         92.90","         89.70","         90.25","         90.40","         90.70","   12666389","      11488.77","      45089","    2744783","         21.67"
"HDIL","EQ","01-Sep-2014","         90.40","         90.95","         93.95","         90.20","         92.80","         92.90","         92.50","   15867140","      14677.17","      49637","    3991001","         25.15"
"HDIL","EQ","02-Sep-2014","         92.90","         92.50","         95.25","         92.20","         93.15","         93.50","         93.76","   14995153","      14059.96","      58829","    1513089","         10.09"
"HDIL","EQ","03-Sep-2014","         93.50","         94.00","         99.35","         92.80","         98.75","         98.85","         96.12","   27042388","      25994.02","      98703","    4504341","         16.66"
"HDIL","EQ","04-Sep-2014","         98.85","         98.90","         99.20","         93.20","         94.50","         94.80","         95.49","   20953616","      20008.65","      87268","    1698751","          8.11"
"HDIL","EQ","05-Sep-2014","         94.80","         94.40","         98.50","         93.50","         94.55","         95.10","         95.88","   20750623","      19896.32","      86663","    1342497","          6.47"
"HDIL","EQ","08-Sep-2014","         95.10","         95.10","         96.15","         93.70","         94.45","         95.10","         94.98","    9835574","       9341.95","      39947","     944290","          9.60"
"HDIL","EQ","09-Sep-2014","         95.10","         94.65","         95.85","         93.20","         94.05","         94.40","         94.59","    9817601","       9285.99","      39750","     673840","          6.86"
"HDIL","EQ","10-Sep-2014","         94.40","         93.90","         96.25","         93.20","         94.95","         94.90","         94.71","   11599213","      10985.18","      46273","    1031064","          8.89"
"HDIL","EQ","11-Sep-2014","         94.90","         95.80","         98.00","         95.35","         96.80","         96.55","         96.74","   16014541","      15493.06","      55607","    1536396","          9.59"
"HDIL","EQ","12-Sep-2014","         96.55","         96.95","         97.50","         93.50","         96.00","         95.65","         95.58","   13489778","      12892.92","      46314","    1730991","         12.83"
"HDIL","EQ","15-Sep-2014","         95.65","         94.80","         95.80","         93.75","         93.75","         94.10","         94.74","    9067948","       8591.18","      44625","    1245319","         13.73"
"HDIL","EQ","16-Sep-2014","         94.10","         94.40","         96.15","         85.40","         85.65","         86.40","         90.27","   22817881","      20597.38","      83614","    4421243","         19.38"
"HDIL","EQ","17-Sep-2014","         86.40","         87.75","         88.00","         83.05","         85.50","         85.60","         85.58","   20971527","      17947.83","      78364","    2587158","         12.34"
"HDIL","EQ","18-Sep-2014","         85.60","         85.85","         93.95","         84.50","         93.70","         93.50","         90.83","   25952319","      23572.34","      97240","    3947524","         15.21"
"HDIL","EQ","19-Sep-2014","         93.50","         94.50","         95.00","         91.50","         91.60","         92.15","         92.95","   14496751","      13474.22","      61176","    1863118","         12.85"
"HDIL","EQ","22-Sep-2014","         92.15","         90.50","         93.75","         89.85","         92.60","         92.75","         92.43","   10693473","       9883.56","      43399","    1088216","         10.18"
"HDIL","EQ","23-Sep-2014","         92.75","         92.80","         93.55","         89.30","         89.90","         89.80","         91.12","   11044955","      10064.58","      46920","    1361508","         12.33"
"HDIL","EQ","24-Sep-2014","         89.80","         90.25","         90.95","         86.30","         89.65","         88.70","         88.66","   12534145","      11112.47","      42998","    1182553","          9.43"
"HDIL","EQ","25-Sep-2014","         88.70","         89.35","         89.90","         79.85","         81.50","         80.70","         83.75","   20334041","      17029.94","      62197","    3733031","         18.36"
"HDIL","EQ","26-Sep-2014","         80.70","         80.95","         83.10","         75.10","         81.80","         81.20","         79.17","   27701761","      21932.66","     109338","    2360594","          8.52"
"HDIL","EQ","29-Sep-2014","         81.20","         82.00","         83.80","         81.40","         82.40","         82.10","         82.57","   11109963","       9173.10","      47623","    1170439","         10.54"
"HDIL","EQ","30-Sep-2014","         82.10","         83.75","         86.45","         82.15","         83.65","         83.65","         84.59","   20326745","      17195.13","      79738","    2890260","         14.22"
"HDIL","EQ","01-Oct-2014","         83.65","         82.80","         83.80","         80.10","         81.25","         81.20","         81.57","   11527233","       9402.99","      57849","    1025264","          8.89"
"HDIL","EQ","07-Oct-2014","         81.20","         80.40","         84.15","         80.25","         83.05","         82.55","         82.58","   14020454","      11578.77","      63234","    2672096","         19.06"
"HDIL","EQ","08-Oct-2014","         82.55","         81.70","         82.85","         79.00","         79.90","         80.15","         80.46","   13612990","      10953.16","      59193","    1582170","         11.62"
"HDIL","EQ","09-Oct-2014","         80.15","         80.90","         84.05","         80.90","         83.15","         83.35","         82.94","   12509595","      10375.95","      49537","    1999993","         15.99"
"HDIL","EQ","10-Oct-2014","         83.35","         82.30","         82.65","         80.40","         80.95","         80.95","         81.37","   10747210","       8745.44","      47427","    1125314","         10.47"
"HDIL","EQ","13-Oct-2014","         80.95","         79.75","         81.25","         78.50","         79.40","         79.30","         79.41","    9743365","       7737.09","      42649","    1276610","         13.10"
"HDIL","EQ","14-Oct-2014","         79.30","         79.25","         79.50","         74.30","         75.35","         75.15","         77.07","   14998556","      11559.97","      59739","    1839236","         12.26"
"HDIL","EQ","16-Oct-2014","         75.15","         73.15","         76.45","         73.15","         74.70","         74.50","         75.15","   12126244","       9113.43","      49025","    1289545","         10.63"
"HDIL","EQ","17-Oct-2014","         74.50","         74.80","         77.70","         72.55","         76.40","         76.55","         75.19","   13070985","       9827.61","      50307","    1568959","         12.00"
"HDIL","EQ","20-Oct-2014","         76.55","         78.25","         79.50","         75.10","         76.00","         76.05","         76.95","   11759355","       9048.53","      45298","    1646149","         14.00"
"HDIL","EQ","21-Oct-2014","         76.05","         76.00","         77.70","         75.15","         76.25","         76.25","         76.32","    9331089","       7121.66","      32438","     865368","          9.27"
"HDIL","EQ","22-Oct-2014","         76.25","         77.75","         77.90","         75.30","         76.20","         76.55","         76.59","    8731450","       6687.77","      30991","     735714","          8.43"
"HDIL","EQ","23-Oct-2014","         76.55","         76.80","         77.00","         76.00","         76.10","         76.45","         76.56","    1403821","       1074.70","       5637","     389493","         27.75"
"HDIL","EQ","27-Oct-2014","         76.45","         77.00","         77.20","         73.65","         74.40","         74.30","         74.64","    7209427","       5380.89","      24789","    1059834","         14.70"
"HDIL","EQ","28-Oct-2014","         74.30","         73.80","         76.10","         73.65","         75.90","         75.55","         74.90","    7237266","       5420.40","      26596","    1062774","         14.68"
"HDIL","EQ","29-Oct-2014","         75.55","         76.10","         77.25","         74.10","         76.90","         76.75","         76.14","   14734713","      11218.87","      46681","    1375408","          9.33"
"HDIL","EQ","30-Oct-2014","         76.75","         77.50","         81.75","         77.20","         81.30","         81.30","         79.97","   22599670","      18073.85","      66715","    4743485","         20.99"
"HDIL","EQ","31-Oct-2014","         81.30","         82.10","         84.80","         82.05","         83.30","         83.25","         83.42","   12504403","      10431.23","      44547","    1884952","         15.07"
"HDIL","EQ","03-Nov-2014","         83.25","         83.75","         89.85","         82.80","         88.10","         88.05","         87.00","   19336006","      16822.73","      65709","    2203999","         11.40"
"HDIL","EQ","05-Nov-2014","         88.05","         88.50","         91.00","         88.25","         88.25","         88.60","         89.63","   16083810","      14416.02","      55237","    3350382","         20.83"
"HDIL","EQ","07-Nov-2014","         88.60","         88.50","         89.10","         86.30","         87.70","         87.85","         87.79","    9812075","       8613.60","      38013","    1280773","         13.05"
"HDIL","EQ","10-Nov-2014","         87.85","         88.00","         88.70","         86.55","         87.50","         87.35","         87.58","    8127371","       7118.17","      30733","     646782","          7.96"
"HDIL","EQ","11-Nov-2014","         87.35","         87.90","         91.00","         87.45","         90.75","         90.50","         89.67","   13776437","      12353.46","      53568","    1424140","         10.34"
"HDIL","EQ","12-Nov-2014","         90.50","         91.00","         92.20","         89.35","         89.60","         90.05","         91.03","   10268229","       9347.14","      42396","    1404294","         13.68"
"HDIL","EQ","13-Nov-2014","         90.05","         90.10","         90.55","         85.80","         86.50","         87.00","         88.11","   10792142","       9508.74","      42693","    1132269","         10.49"
"HDIL","EQ","14-Nov-2014","         87.00","         87.00","         89.80","         86.50","         87.85","         88.15","         87.95","   12352629","      10864.29","      59899","    1597622","         12.93"
"HDIL","EQ","17-Nov-2014","         88.15","         88.40","         90.25","         87.55","         88.70","         88.70","         88.71","    9190722","       8153.12","      34165","     984988","         10.72"
"HDIL","EQ","18-Nov-2014","         88.70","         89.00","         90.10","         86.40","         87.50","         87.55","         88.17","    9343448","       8238.14","      36868","    1008772","         10.80"
"HDIL","EQ","19-Nov-2014","         87.55","         87.25","         89.00","         84.80","         85.40","         85.60","         87.00","   10195734","       8870.77","      45578","    1186556","         11.64"
"HDIL","EQ","20-Nov-2014","         85.60","         86.00","         86.00","         80.85","         82.40","         82.35","         82.92","   10987416","       9110.40","      51492","    1848552","         16.82"
"HDIL","EQ","21-Nov-2014","         82.35","         81.50","         84.10","         81.10","         81.25","         81.45","         82.40","    8879376","       7316.70","      34035","     902831","         10.17"
"HDIL","EQ","24-Nov-2014","         81.45","         81.40","         83.10","         80.70","         82.15","         82.20","         82.04","    8516074","       6986.32","      35943","     720121","          8.46"
"HDIL","EQ","25-Nov-2014","         82.20","         81.40","         81.80","         77.35","         78.50","         78.10","         78.78","    9931730","       7824.44","      38395","    1486195","         14.96"
"HDIL","EQ","26-Nov-2014","         78.10","         77.30","         82.00","         76.55","         80.85","         81.05","         79.76","   13223710","      10546.57","      52915","    1479438","         11.19"
"HDIL","EQ","27-Nov-2014","         81.05","         80.85","         81.70","         79.25","         80.60","         80.45","         80.35","    8523793","       6848.77","      31061","     900790","         10.57"
"HDIL","EQ","28-Nov-2014","         80.45","         79.60","         84.40","         79.60","         83.75","         83.55","         83.17","    9834715","       8179.56","      39254","    2101437","         21.37"
"HDIL","EQ","01-Dec-2014","         83.55","         83.50","         83.95","         78.85","         79.75","         80.10","         80.59","    9527217","       7678.45","      37620","    2067547","         21.70"
"HDIL","EQ","02-Dec-2014","         80.10","         79.60","         81.80","         78.30","         81.30","         81.25","         80.53","    8629658","       6949.16","      37527","     992774","         11.50"
"HDIL","EQ","03-Dec-2014","         81.25","         81.25","         82.50","         77.10","         79.15","         79.50","         79.64","   12281800","       9781.32","      48514","    1513856","         12.33"
"HDIL","EQ","04-Dec-2014","         79.50","         79.85","         81.35","         78.75","         79.20","         79.35","         79.94","    8333689","       6662.13","      36246","     964905","         11.58"
"HDIL","EQ","05-Dec-2014","         79.35","         79.50","         82.45","         79.10","         79.80","         80.25","         80.88","    9366510","       7575.62","      36288","    1123121","         11.99"
"HDIL","EQ","08-Dec-2014","         80.25","         80.05","         81.30","         77.00","         77.35","         77.70","         78.90","    8158316","       6437.16","      34705","    1569238","         19.23"
"HDIL","EQ","09-Dec-2014","         77.70","         77.10","         78.60","         74.25","         75.25","         75.15","         76.25","    9173783","       6994.60","      37196","    1521678","         16.59"
"HDIL","EQ","10-Dec-2014","         75.15","         74.40","         75.80","         73.25","         73.65","         73.55","         74.46","   11149297","       8301.74","      38697","    3402220","         30.52"
"HDIL","EQ","11-Dec-2014","         73.55","         73.00","         73.25","         68.55","         68.80","         69.15","         70.09","   16551735","      11600.29","      62271","    3725427","         22.51"
"HDIL","EQ","12-Dec-2014","         69.15","         69.05","         70.20","         66.65","         68.40","         68.10","         68.37","   11728922","       8018.70","      51806","    1829297","         15.60"
"HDIL","EQ","15-Dec-2014","         68.10","         67.40","         68.65","         65.05","         66.65","         66.60","         66.83","   10463785","       6993.28","      42106","    1713521","         16.38"
"HDIL","EQ","16-Dec-2014","         66.60","         65.80","         66.50","         61.65","         62.00","         62.05","         64.01","   13164850","       8426.52","      52756","    2385772","         18.12"
"HDIL","EQ","17-Dec-2014","         62.05","         61.95","         62.70","         58.80","         60.95","         61.20","         60.94","   13790100","       8404.03","      50703","    1667801","         12.09"
"HDIL","EQ","18-Dec-2014","         61.20","         62.40","         69.00","         62.40","         68.00","         67.80","         65.83","   16799534","      11059.42","      58322","    2432030","         14.48"
"HDIL","EQ","19-Dec-2014","         67.80","         69.05","         69.80","         64.65","         64.85","         65.75","         67.49","   12341603","       8329.30","      45759","    2104344","         17.05"
"HDIL","EQ","22-Dec-2014","         65.75","         65.10","         67.85","         64.10","         66.80","         66.85","         66.48","   10081992","       6702.37","      34888","    1114026","         11.05"
"HDIL","EQ","23-Dec-2014","         66.85","         67.00","         67.10","         64.30","         65.45","         65.30","         65.42","    8990239","       5881.38","      27949","     940357","         10.46"
"HDIL","EQ","24-Dec-2014","         65.30","         64.60","         69.40","         64.25","         68.05","         67.85","         67.50","   15008310","      10131.27","      48119","    1805035","         12.03"
"HDIL","EQ","26-Dec-2014","         67.85","         67.60","         68.40","         66.05","         68.35","         67.70","         67.14","    8728836","       5860.13","      29311","     860572","          9.86"
"HDIL","EQ","29-Dec-2014","         67.70","         68.00","         71.45","         68.00","         68.95","         68.80","         70.00","   11613591","       8129.85","      40420","    2024145","         17.43"
"HDIL","EQ","30-Dec-2014","         68.80","         69.15","         70.30","         66.85","         67.60","         67.65","         68.20","   11267904","       7685.17","      41251","    1738880","         15.43"
"HDIL","EQ","31-Dec-2014","         67.65","         67.00","         68.75","         67.00","         68.20","         68.20","         67.98","    8935015","       6073.79","      29742","     650283","          7.28"
"HDIL","EQ","01-Jan-2015","         68.20","         67.50","         68.95","         67.10","         68.30","         68.30","         68.14","    6325138","       4309.83","      20270","     592666","          9.37"
